,ideology,dR,dL,d0
0,0.09294233787783475,0.15399888738913148,0.14185593449561712,0.1306503921762254
1,0.07525827987976036,0.15902932419392057,0.14919680041312175,0.1306503921762254
2,0.052029597026910575,0.1504322398919648,0.14363455263562797,0.1306503921762254
3,0.028208978402567916,0.16540080673958343,0.16171529264839726,0.1306503921762254
4,0.013109829599338927,0.14974281871550493,0.14803001433698781,0.1306503921762254
5,0.11312593194611775,0.1519610326032973,0.13718108522923603,0.1306503921762254
6,0.05799182542134847,0.1476092672013447,0.14003261246703033,0.1306503921762254
7,0.08470439705932832,0.15551266650879128,0.14444600381393932,0.1306503921762254
8,0.07023439062616081,0.1507826734395504,0.14160652275998428,0.1306503921762254
9,0.07831370996911823,0.15682880338009883,0.14659708645985836,0.1306503921762254
