(100, 102, 52)
(100, 137, 42)
(100, 69, 95)
(100, 75, 77)
(100, 82, 66)
(100, 88, 60)
(100, 90, 55)
(101, 157, 40)
(101, 59, 151)
(101, 62, 115)
(101, 65, 105)
(101, 66, 97)
(101, 68, 91)
(101, 70, 88)
(101, 72, 81)
(101, 76, 74)
(101, 84, 56)
(101, 91, 52)
(102, 101, 51)
(102, 140, 41)
(102, 146, 39)
(102, 58, 159)
(102, 63, 108)
(102, 65, 94)
(102, 73, 79)
(102, 74, 74)
(102, 75, 73)
(102, 77, 71)
(102, 81, 61)
(103, 115, 46)
(103, 123, 43)
(103, 57, 155)
(103, 59, 127)
(103, 61, 106)
(103, 62, 99)
(103, 76, 67)
(103, 79, 66)
(104, 113, 47)
(104, 134, 42)
(104, 60, 102)
(104, 69, 90)
(104, 70, 85)
(104, 94, 50)
(105, 108, 48)
(105, 114, 43)
(105, 57, 132)
(105, 58, 123)
(105, 68, 81)
(105, 72, 78)
(105, 80, 58)
(106, 102, 49)
(106, 107, 46)
(106, 154, 38)
(106, 56, 119)
(106, 64, 98)
(106, 66, 90)
(106, 67, 85)
(106, 69, 78)
(106, 77, 63)
(107, 120, 41)
(107, 64, 93)
(107, 66, 89)
(107, 89, 54)
(107, 94, 46)
(108, 175, 36)
(108, 55, 193)
(108, 62, 96)
(108, 72, 75)
(108, 91, 51)
(109, 133, 39)
(109, 61, 100)
(109, 66, 85)
(109, 67, 82)
(109, 75, 66)
(110, 151, 38)
(110, 58, 113)
(110, 60, 96)
(110, 63, 90)
(110, 64, 87)
(110, 73, 73)
(110, 74, 72)
(110, 88, 54)
(110, 91, 46)
(111, 114, 42)
(111, 128, 40)
(111, 54, 166)
(111, 55, 157)
(111, 61, 93)
(111, 62, 90)
(111, 70, 68)
(111, 77, 60)
(111, 80, 57)
(111, 85, 52)
(111, 88, 51)
(112, 143, 38)
(112, 53, 153)
(112, 63, 87)
(112, 66, 84)
(112, 67, 77)
(112, 79, 53)
(113, 104, 42)
(113, 55, 133)
(113, 57, 110)
(113, 65, 80)
